0,1,2,3,4
0.14814814814814814,0.24528301886792453,0.3018867924528302,0.24528301886792453,0.24528301886792453
0.14814814814814814,0.33962264150943394,0.20754716981132076,0.4528301886792453,0.5094339622641509
0.42592592592592593,0.18867924528301888,0.49056603773584906,0.4716981132075472,0.39622641509433965
0.48148148148148145,0.18867924528301888,0.4528301886792453,0.2830188679245283,0.49056603773584906
0.6851851851851852,0.18867924528301888,0.16981132075471697,0.2830188679245283,0.6037735849056604
0.5925925925925926,0.37735849056603776,0.18867924528301888,0.5471698113207547,0.5283018867924528
0.5740740740740741,0.41509433962264153,0.5471698113207547,0.6981132075471698,0.5660377358490566
0.7407407407407407,0.3584905660377358,0.6226415094339622,0.5471698113207547,0.5094339622641509
0.7407407407407407,0.3584905660377358,0.6037735849056604,0.39622641509433965,0.5094339622641509
0.7592592592592593,0.37735849056603776,0.5849056603773585,0.4339622641509434,0.6792452830188679
0.7777777777777778,0.5660377358490566,0.6037735849056604,0.41509433962264153,0.7547169811320755
0.7037037037037037,0.4339622641509434,0.6415094339622641,0.4716981132075472,0.7735849056603774
0.7037037037037037,0.4339622641509434,0.6415094339622641,0.6037735849056604,0.7735849056603774
0.6851851851851852,0.41509433962264153,0.6415094339622641,0.7169811320754716,0.7735849056603774
0.7222222222222222,0.3584905660377358,0.6981132075471698,0.6226415094339622,0.7735849056603774
0.7037037037037037,0.39622641509433965,0.7547169811320755,0.6415094339622641,0.7169811320754716
0.7407407407407407,0.5660377358490566,0.7735849056603774,0.6981132075471698,0.660377358490566
0.7222222222222222,0.5849056603773585,0.7735849056603774,0.6981132075471698,0.660377358490566
0.7407407407407407,0.660377358490566,0.8113207547169812,0.660377358490566,0.6792452830188679
0.7222222222222222,0.660377358490566,0.6981132075471698,0.6792452830188679,0.660377358490566
0.7407407407407407,0.660377358490566,0.6792452830188679,0.660377358490566,0.6981132075471698
0.7037037037037037,0.6226415094339622,0.6981132075471698,0.6037735849056604,0.7358490566037735
0.7037037037037037,0.6415094339622641,0.6792452830188679,0.5849056603773585,0.7358490566037735
0.7037037037037037,0.5660377358490566,0.7169811320754716,0.6037735849056604,0.7358490566037735
0.6851851851851852,0.5471698113207547,0.7169811320754716,0.6792452830188679,0.7358490566037735
0.7037037037037037,0.6415094339622641,0.7169811320754716,0.6981132075471698,0.7169811320754716
0.7222222222222222,0.6037735849056604,0.7169811320754716,0.6981132075471698,0.7358490566037735
0.7037037037037037,0.6037735849056604,0.7358490566037735,0.6981132075471698,0.7358490566037735
0.7407407407407407,0.5660377358490566,0.7358490566037735,0.6981132075471698,0.7358490566037735
0.7592592592592593,0.5471698113207547,0.6981132075471698,0.6981132075471698,0.7735849056603774
0.7592592592592593,0.5471698113207547,0.6981132075471698,0.7358490566037735,0.7735849056603774
0.7777777777777778,0.5471698113207547,0.7358490566037735,0.660377358490566,0.7358490566037735
0.7592592592592593,0.5660377358490566,0.7358490566037735,0.6981132075471698,0.7547169811320755
0.7962962962962963,0.6226415094339622,0.7358490566037735,0.6981132075471698,0.7735849056603774
0.7962962962962963,0.6226415094339622,0.7547169811320755,0.7358490566037735,0.7735849056603774
0.7962962962962963,0.660377358490566,0.7547169811320755,0.7169811320754716,0.7547169811320755
0.7592592592592593,0.6792452830188679,0.7547169811320755,0.660377358490566,0.7735849056603774
0.7037037037037037,0.6037735849056604,0.7358490566037735,0.7547169811320755,0.7924528301886793
0.7037037037037037,0.7547169811320755,0.7169811320754716,0.7735849056603774,0.7735849056603774
0.6851851851851852,0.7547169811320755,0.7358490566037735,0.7547169811320755,0.7924528301886793
0.6666666666666666,0.7735849056603774,0.7547169811320755,0.7547169811320755,0.7735849056603774
0.6851851851851852,0.7735849056603774,0.7547169811320755,0.7169811320754716,0.8113207547169812
0.6851851851851852,0.7735849056603774,0.7358490566037735,0.7358490566037735,0.7735849056603774
0.6666666666666666,0.6981132075471698,0.7547169811320755,0.7169811320754716,0.7547169811320755
0.6851851851851852,0.6792452830188679,0.7169811320754716,0.6226415094339622,0.7547169811320755
0.8333333333333334,0.6415094339622641,0.7358490566037735,0.660377358490566,0.7547169811320755
0.8148148148148148,0.6415094339622641,0.7735849056603774,0.6981132075471698,0.8113207547169812
0.8518518518518519,0.6415094339622641,0.7358490566037735,0.6792452830188679,0.7924528301886793
0.8148148148148148,0.7924528301886793,0.7169811320754716,0.6792452830188679,0.7924528301886793
0.8333333333333334,0.7924528301886793,0.7547169811320755,0.7547169811320755,0.8113207547169812
0.8148148148148148,0.7924528301886793,0.7547169811320755,0.7358490566037735,0.7924528301886793
0.7592592592592593,0.7924528301886793,0.7735849056603774,0.7547169811320755,0.7547169811320755
0.6666666666666666,0.7924528301886793,0.7735849056603774,0.7735849056603774,0.7358490566037735
0.6666666666666666,0.7924528301886793,0.7547169811320755,0.7547169811320755,0.7358490566037735
0.6666666666666666,0.7169811320754716,0.7547169811320755,0.7547169811320755,0.7735849056603774
0.6851851851851852,0.6415094339622641,0.7358490566037735,0.7547169811320755,0.8113207547169812
0.7407407407407407,0.6415094339622641,0.7358490566037735,0.7547169811320755,0.7924528301886793
0.8333333333333334,0.6415094339622641,0.7735849056603774,0.7358490566037735,0.7924528301886793
0.8148148148148148,0.6415094339622641,0.7547169811320755,0.7358490566037735,0.7924528301886793
0.8148148148148148,0.6415094339622641,0.7547169811320755,0.7169811320754716,0.8113207547169812
0.7962962962962963,0.6415094339622641,0.7358490566037735,0.7358490566037735,0.8113207547169812
0.7962962962962963,0.7169811320754716,0.7547169811320755,0.7735849056603774,0.7924528301886793
0.7407407407407407,0.7735849056603774,0.7924528301886793,0.6981132075471698,0.7924528301886793
0.7222222222222222,0.7924528301886793,0.7358490566037735,0.7358490566037735,0.7735849056603774
0.6851851851851852,0.7924528301886793,0.7547169811320755,0.7547169811320755,0.6981132075471698
0.6851851851851852,0.7924528301886793,0.7547169811320755,0.7547169811320755,0.6792452830188679
0.6851851851851852,0.7924528301886793,0.7547169811320755,0.7358490566037735,0.6792452830188679
0.7407407407407407,0.7924528301886793,0.7547169811320755,0.7358490566037735,0.7169811320754716
0.7962962962962963,0.7735849056603774,0.7547169811320755,0.7735849056603774,0.6981132075471698
0.8148148148148148,0.7924528301886793,0.7547169811320755,0.6981132075471698,0.7924528301886793
0.8148148148148148,0.7358490566037735,0.7358490566037735,0.7169811320754716,0.7547169811320755
0.8148148148148148,0.7924528301886793,0.7358490566037735,0.7169811320754716,0.7735849056603774
0.8148148148148148,0.7358490566037735,0.7924528301886793,0.7169811320754716,0.7924528301886793
0.8333333333333334,0.6415094339622641,0.7924528301886793,0.7169811320754716,0.7924528301886793
0.8148148148148148,0.6415094339622641,0.8113207547169812,0.7358490566037735,0.7547169811320755
0.8333333333333334,0.6415094339622641,0.7547169811320755,0.6792452830188679,0.7735849056603774
0.7777777777777778,0.7547169811320755,0.7735849056603774,0.6981132075471698,0.8113207547169812
0.7222222222222222,0.7169811320754716,0.7735849056603774,0.7169811320754716,0.7924528301886793
0.6851851851851852,0.7735849056603774,0.7735849056603774,0.7547169811320755,0.8113207547169812
0.7037037037037037,0.7924528301886793,0.7735849056603774,0.6792452830188679,0.7358490566037735
0.7037037037037037,0.7924528301886793,0.7547169811320755,0.6792452830188679,0.7358490566037735
0.7037037037037037,0.7924528301886793,0.7169811320754716,0.6981132075471698,0.7358490566037735
0.7592592592592593,0.7924528301886793,0.7358490566037735,0.6792452830188679,0.7169811320754716
0.8703703703703703,0.7924528301886793,0.7547169811320755,0.6792452830188679,0.7547169811320755
0.8333333333333334,0.7924528301886793,0.7547169811320755,0.6792452830188679,0.8113207547169812
0.8148148148148148,0.6415094339622641,0.7547169811320755,0.7547169811320755,0.7924528301886793
0.8333333333333334,0.6415094339622641,0.7358490566037735,0.660377358490566,0.7924528301886793
0.8148148148148148,0.6415094339622641,0.7547169811320755,0.7358490566037735,0.7924528301886793
0.8333333333333334,0.6415094339622641,0.7547169811320755,0.6981132075471698,0.7924528301886793
0.8148148148148148,0.6415094339622641,0.7547169811320755,0.6792452830188679,0.7924528301886793
0.7962962962962963,0.660377358490566,0.7547169811320755,0.7169811320754716,0.8113207547169812
0.7592592592592593,0.7358490566037735,0.7358490566037735,0.7169811320754716,0.8113207547169812
0.7592592592592593,0.7358490566037735,0.7358490566037735,0.660377358490566,0.7924528301886793
0.7037037037037037,0.7735849056603774,0.7358490566037735,0.7169811320754716,0.7924528301886793
0.7037037037037037,0.7924528301886793,0.7358490566037735,0.7169811320754716,0.7924528301886793
0.7592592592592593,0.7924528301886793,0.7924528301886793,0.6981132075471698,0.7735849056603774
0.7592592592592593,0.7924528301886793,0.8113207547169812,0.7358490566037735,0.7924528301886793
0.7777777777777778,0.7924528301886793,0.7735849056603774,0.7735849056603774,0.7924528301886793
0.7962962962962963,0.7924528301886793,0.7547169811320755,0.6981132075471698,0.7735849056603774
0.8148148148148148,0.7735849056603774,0.7358490566037735,0.6792452830188679,0.7924528301886793
0.7962962962962963,0.6981132075471698,0.7358490566037735,0.6792452830188679,0.7924528301886793
0.7962962962962963,0.7169811320754716,0.7358490566037735,0.7547169811320755,0.7547169811320755
0.8148148148148148,0.6226415094339622,0.7735849056603774,0.660377358490566,0.7547169811320755
0.7777777777777778,0.6037735849056604,0.7547169811320755,0.6415094339622641,0.7924528301886793
0.7777777777777778,0.6226415094339622,0.7547169811320755,0.6415094339622641,0.7924528301886793
0.7407407407407407,0.6981132075471698,0.7358490566037735,0.6981132075471698,0.7547169811320755
0.7592592592592593,0.6981132075471698,0.7358490566037735,0.6792452830188679,0.7924528301886793
0.7407407407407407,0.6981132075471698,0.7547169811320755,0.6981132075471698,0.7924528301886793
0.7222222222222222,0.7547169811320755,0.7547169811320755,0.7169811320754716,0.7924528301886793
0.7592592592592593,0.7735849056603774,0.7169811320754716,0.7169811320754716,0.7924528301886793
0.7592592592592593,0.7735849056603774,0.7358490566037735,0.7547169811320755,0.7924528301886793
0.7592592592592593,0.7924528301886793,0.7358490566037735,0.7735849056603774,0.7924528301886793
