0,1,2,3,4
0.18518518518518517,0.49056603773584906,0.18867924528301888,0.5471698113207547,0.4528301886792453
0.2962962962962963,0.3018867924528302,0.18867924528301888,0.6037735849056604,0.5283018867924528
0.2777777777777778,0.37735849056603776,0.4716981132075472,0.5849056603773585,0.2830188679245283
0.3333333333333333,0.5283018867924528,0.4339622641509434,0.6792452830188679,0.5094339622641509
0.25925925925925924,0.5471698113207547,0.49056603773584906,0.7169811320754716,0.4528301886792453
0.24074074074074073,0.7924528301886793,0.24528301886792453,0.6981132075471698,0.7547169811320755
0.24074074074074073,0.7924528301886793,0.24528301886792453,0.6981132075471698,0.7169811320754716
0.2962962962962963,0.7547169811320755,0.24528301886792453,0.660377358490566,0.5094339622641509
0.2962962962962963,0.7547169811320755,0.4339622641509434,0.6415094339622641,0.660377358490566
0.37037037037037035,0.7358490566037735,0.4528301886792453,0.6226415094339622,0.660377358490566
0.25925925925925924,0.7547169811320755,0.4528301886792453,0.6226415094339622,0.7735849056603774
0.2962962962962963,0.6981132075471698,0.4528301886792453,0.6037735849056604,0.7547169811320755
0.2962962962962963,0.7169811320754716,0.4528301886792453,0.660377358490566,0.7924528301886793
0.24074074074074073,0.8113207547169812,0.4528301886792453,0.6415094339622641,0.7547169811320755
