0,1,2
1.3775900602340698,3.076378643512726,0.2962962962962963
2.8266968727111816,2.527924805879593,0.5555555555555556
1.7863596677780151,2.297822594642639,0.3888888888888889
2.7889368534088135,1.605145275592804,0.37037037037037035
1.2663506269454956,1.2199339270591736,0.42592592592592593
1.2747522592544556,1.1838360875844955,0.35185185185185186
1.2884904146194458,1.2210300713777542,0.3148148148148148
1.4279640913009644,1.0870714783668518,0.37037037037037035
1.046381950378418,0.9566231817007065,0.6481481481481481
1.1427021026611328,0.8921771943569183,0.7037037037037037
1.28516685962677,0.9383086264133453,0.6111111111111112
1.3663073778152466,0.9930666387081146,0.5740740740740741
1.0266727209091187,1.0671393126249313,0.5925925925925926
1.4962334632873535,1.0831903368234634,0.6481481481481481
0.6699745655059814,1.1226671487092972,0.6296296296296297
0.5407670736312866,1.1641687452793121,0.5740740740740741
0.7633228302001953,1.1316595077514648,0.5370370370370371
1.2730242013931274,0.9967062473297119,0.5925925925925926
0.6318707466125488,0.8737861812114716,0.6111111111111112
0.6914886236190796,0.7540106475353241,0.6111111111111112
0.6641512513160706,0.6813482940196991,0.7222222222222222
0.5817499160766602,0.6508757174015045,0.7777777777777778
0.5922208428382874,0.6706572920084,0.7407407407407407
0.6985743045806885,0.6863434389233589,0.7037037037037037
1.1449047327041626,0.6222020089626312,0.7407407407407407
1.1702873706817627,0.559324286878109,0.7777777777777778
0.7367693781852722,0.6065777540206909,0.7222222222222222
0.5857397317886353,0.6672016531229019,0.6481481481481481
0.38269275426864624,0.7698012888431549,0.6296296296296297
0.2473403811454773,0.896831750869751,0.6481481481481481
0.46694454550743103,0.9652077257633209,0.6481481481481481
1.0677762031555176,0.8830432593822479,0.6481481481481481
0.4034094512462616,0.847523495554924,0.6666666666666666
0.6220487356185913,0.6765025407075882,0.6666666666666666
0.6594405174255371,0.5669521242380142,0.7037037037037037
0.3519969880580902,0.5048116073012352,0.7962962962962963
0.4673517346382141,0.4990049824118614,0.7777777777777778
0.5716238021850586,0.5352210998535156,0.7777777777777778
0.8346655368804932,0.5236372649669647,0.7777777777777778
1.126155138015747,0.47525715827941895,0.8148148148148148
0.6188316345214844,0.48395343869924545,0.7592592592592593
0.3140971064567566,0.539009191095829,0.6851851851851852
0.3820996582508087,0.6274600327014923,0.6481481481481481
0.19065813720226288,0.7471531927585602,0.6296296296296297
0.38250812888145447,0.8001283705234528,0.6296296296296297
0.8353979587554932,0.6852725744247437,0.6666666666666666
0.3439345359802246,0.5605360940098763,0.6666666666666666
0.4332503080368042,0.44187384843826294,0.8148148148148148
0.5270710587501526,0.3985799625515938,0.8703703703703703
0.2788711488246918,0.3985728733241558,0.8148148148148148
0.3762219548225403,0.4312974512577057,0.8148148148148148
0.603772759437561,0.45916400477290154,0.8148148148148148
0.8633078336715698,0.4451569430530071,0.8333333333333334
0.9545910954475403,0.40867121890187263,0.8333333333333334
0.526179313659668,0.43303382396698,0.7777777777777778
0.2539484202861786,0.4917149916291237,0.7037037037037037
0.32758650183677673,0.5763765051960945,0.7037037037037037
0.13411539793014526,0.685568206012249,0.6666666666666666
0.2766367495059967,0.7572131305932999,0.6666666666666666
0.7485558390617371,0.6712950691580772,0.6666666666666666
0.3125063478946686,0.5862476155161858,0.7222222222222222
0.42916879057884216,0.4749534949660301,0.7222222222222222
0.5338546633720398,0.39707840234041214,0.8148148148148148
0.25377240777015686,0.3626388981938362,0.8518518518518519
0.3720005452632904,0.3658404164016247,0.8703703703703703
0.5067214369773865,0.3925042077898979,0.8518518518518519
0.7794272303581238,0.3978673629462719,0.8333333333333334
0.7811936140060425,0.3810999058187008,0.8333333333333334
0.6667946577072144,0.36673111468553543,0.8518518518518519
0.14184030890464783,0.3821825757622719,0.8148148148148148
0.34256717562675476,0.440378338098526,0.7407407407407407
0.1441429853439331,0.5637005344033241,0.6851851851851852
0.1958800107240677,0.6895458549261093,0.6851851851851852
0.6066762804985046,0.6541999727487564,0.7037037037037037
0.2984016537666321,0.6032691597938538,0.6851851851851852
0.40526583790779114,0.5032519847154617,0.6851851851851852
0.5375096797943115,0.42806505411863327,0.8333333333333334
0.2416277378797531,0.38753361999988556,0.7962962962962963
0.3037327229976654,0.38571006059646606,0.8703703703703703
0.44281163811683655,0.41206590458750725,0.8333333333333334
0.6882598996162415,0.3993045464158058,0.8333333333333334
0.6798144578933716,0.36591721698641777,0.8703703703703703
0.48120489716529846,0.35780268907546997,0.8518518518518519
0.1505936235189438,0.3775356113910675,0.8148148148148148
0.30994442105293274,0.42731034755706787,0.7407407407407407
0.1226232498884201,0.511262945830822,0.7222222222222222
0.17052766680717468,0.6114789620041847,0.6851851851851852
0.48680368065834045,0.5865236595273018,0.6851851851851852
0.26657968759536743,0.5661473795771599,0.7037037037037037
0.35295623540878296,0.4987999424338341,0.6851851851851852
0.5765464901924133,0.42257000505924225,0.7962962962962963
0.25790536403656006,0.3665727898478508,0.8148148148148148
0.356472909450531,0.33488407731056213,0.8518518518518519
0.4276895225048065,0.3363058790564537,0.8888888888888888
0.4959683418273926,0.3444213606417179,0.8703703703703703
0.5478110909461975,0.34678997844457626,0.8703703703703703
