0,1,2
1.0876953601837158,1.065413733323415,0.46153846153846156
1.1066464185714722,0.7679587999979655,0.5897435897435898
0.7447330951690674,0.8425151308377584,0.5897435897435898
0.8487024307250977,0.5883434613545736,0.6666666666666666
0.5973374843597412,0.5651281078656515,0.717948717948718
0.45389029383659363,0.5570701956748962,0.6923076923076923
0.6297472715377808,0.4975445369879405,0.6923076923076923
0.5406733155250549,0.4977695345878601,0.7948717948717948
0.6001013517379761,0.7943071325620016,0.5897435897435898
0.9123334884643555,0.8773848017056783,0.5897435897435898
0.752595841884613,0.6238595445950826,0.6923076923076923
0.6878162622451782,0.46715546647707623,0.717948717948718
0.4100119173526764,0.5339920520782471,0.6923076923076923
0.4020240902900696,0.5956375002861023,0.6923076923076923
0.6400230526924133,0.5485288898150126,0.6923076923076923
0.2830309271812439,0.4757985472679138,0.6923076923076923
0.4361966848373413,0.42180320620536804,0.7435897435897436
0.41688358783721924,0.47153177857398987,0.7948717948717948
0.5817908048629761,0.7309751907984415,0.5897435897435898
0.6867058873176575,0.8944727977116903,0.5897435897435898
0.5662308931350708,0.799623986085256,0.5897435897435898
0.6924604773521423,0.5696755051612854,0.6923076923076923
0.32404735684394836,0.44635987281799316,0.7948717948717948
0.35027769207954407,0.4554867049058278,0.7435897435897436
0.40149208903312683,0.5335280299186707,0.6923076923076923
0.255799263715744,0.6023323933283488,0.6923076923076923
0.4513151943683624,0.5977951288223267,0.6923076923076923
0.5760911107063293,0.520200381676356,0.6923076923076923
0.9279792308807373,0.43543227513631183,0.7435897435897436
0.4279847741127014,0.5447564423084259,0.717948717948718
0.2973710894584656,0.7758276661237081,0.5897435897435898
0.581239640712738,0.8974506060282389,0.5897435897435898
0.35232236981391907,0.9296553333600363,0.5897435897435898
0.8052110075950623,0.7349172035853068,0.5897435897435898
0.37120604515075684,0.5607614914576212,0.717948717948718
0.24530254304409027,0.46153756976127625,0.7435897435897436
0.2960752546787262,0.4789447486400604,0.7948717948717948
0.38802599906921387,0.5298398534456888,0.7435897435897436
0.7742912173271179,0.5049741764863332,0.717948717948718
0.42201799154281616,0.47531360387802124,0.7435897435897436
0.36010676622390747,0.4741229712963104,0.717948717948718
0.4173031151294708,0.53219606479009,0.7435897435897436
0.27968543767929077,0.648301362991333,0.7435897435897436
0.5176745653152466,0.67261270682017,0.6923076923076923
0.3258112967014313,0.6705840826034546,0.717948717948718
0.26434290409088135,0.6138060589631399,0.7435897435897436
0.2904798090457916,0.5401307245095571,0.7692307692307693
0.30873677134513855,0.4854096869627635,0.7692307692307693
0.3468479514122009,0.4832322696844737,0.7692307692307693
0.32406085729599,0.47749093174934387,0.7692307692307693
0.2777356803417206,0.48271864652633667,0.7435897435897436
0.392162948846817,0.49135557810465497,0.7692307692307693
0.2982765734195709,0.5215999285380045,0.7948717948717948
0.36884742975234985,0.5182739694913229,0.7692307692307693
0.28476348519325256,0.5170030395189921,0.7692307692307693
0.16219741106033325,0.5134068032105764,0.7692307692307693
0.22193008661270142,0.50314661860466,0.7692307692307693
0.2866959869861603,0.5005343357721964,0.7692307692307693
0.3057255744934082,0.5299581785996755,0.7692307692307693
0.2837749123573303,0.5506059030691782,0.7435897435897436
0.22187572717666626,0.5772627294063568,0.7692307692307693
0.3607860505580902,0.5883325835069021,0.7435897435897436
0.21977867186069489,0.611421674489975,0.7435897435897436
0.43790850043296814,0.5580416619777679,0.7435897435897436
0.2575203478336334,0.522699217001597,0.717948717948718
0.14146021008491516,0.5053385496139526,0.7435897435897436
0.19841699302196503,0.4963939090569814,0.717948717948718
0.3044048249721527,0.49423842628796893,0.717948717948718
0.36844494938850403,0.5050755341847738,0.7435897435897436
0.22839748859405518,0.5335254073143005,0.7692307692307693
0.2024848312139511,0.5889523724714915,0.7692307692307693
0.3227575421333313,0.639949212471644,0.7692307692307693
0.18838517367839813,0.7051755984624227,0.717948717948718
0.5022935271263123,0.6193168958028158,0.7435897435897436
0.23753418028354645,0.5531202952067057,0.7948717948717948
0.13603894412517548,0.5124325553576151,0.717948717948718
0.1662614643573761,0.49531327684720355,0.7435897435897436
0.2936091721057892,0.4967242280642192,0.717948717948718
0.34279438853263855,0.5045896569887797,0.7435897435897436
0.1983441859483719,0.5226407051086426,0.7692307692307693
